v_mean_m_per_s,p_from_bar,p_to_bar,t_from_k,t_to_k,mdot_from_kg_per_s,mdot_to_kg_per_s,vdot_norm_m3_per_s,reynolds,lambda,deltat_k,qext_w
0.018193617112282002,9.651361814653487,7.465085894759205,380.87289669019543,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,-0.26917112423285516,5000.0
0.0400259576470204,9.602005198874549,7.53781393801737,382.4056058753488,313.1499999945015,0.058389412714907704,-0.058389412714907704,5.839641055143879e-05,3841.846068540746,0.034006823271630404,-20.0,11000.0
0.0145548936898256,9.651056119067873,7.465446139781134,379.93911353316014,313.1500000033668,0.021232513714511892,-0.021232513714511892,2.1235058382341377e-05,1397.0349340148166,0.06315947488802927,69.47908758697389,4000.0
0.032748510802107604,9.64943448575994,7.467299182308641,381.83261933741323,313.15000000227883,0.04777315585765176,-0.04777315585765176,4.77788813602681e-05,3143.328601533338,0.0377087472864112,68.5382617897721,9000.0
0.021832340534738405,9.648928819131319,7.467888092860181,380.88250105853365,313.14999998874583,0.03184877057176784,-0.03184877057176784,3.185258757351207e-05,2095.5524010222252,0.04788903832705843,68.82046885241374,6000.0
0.018193617112282002,9.648644538849359,7.468223856905679,381.8818489686984,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,67.47560300886306,5000.0
0.0145548936898256,9.648460861632449,7.468444166017939,381.48572824069015,313.1500000033668,0.021232513714511892,-0.021232513714511892,2.1235058382341377e-05,1397.0349340148166,0.06315947488802927,67.35339693488851,4000.0
0.021832340534738405,9.648219173421166,7.468738086386675,381.76249122867677,313.14999998874583,0.03184877057176784,-0.03184877057176784,3.185258757351207e-05,2095.5524010222252,0.04788903832705843,69.42846551233316,6000.0
0.0958185045498143,9.604335823287348,7.534950852659907,382.3213349040645,313.1499999998152,0.1397789468830074,-0.1397789468830074,0.00013979569906761235,9197.030293304202,0.024306933194235436,68.361574708776,26333.0001831054
0.021832340534738405,9.583735007215319,7.561163072145141,377.55175785835735,313.14999998874583,0.03184877057176784,-0.03184877057176784,3.185258757351207e-05,2095.5524010222252,0.04788903832705843,68.84082181956012,6000.0
3.0201404406388126,9.721647015057389,7.400117155951752,382.9856360494791,313.1500000000431,4.405746595761218,-4.405746595761218,0.0044062746143358365,289884.74880807445,0.017568942601178993,69.10803552818425,830000.0
0.436646810694768,9.594820909831922,7.642669518337314,380.4036748610526,313.1500000004426,0.6369754114353567,-0.6369754114353567,0.0006370517514702413,41911.048020444505,0.018875208861213844,68.78648888943525,120000.0
0.3966208530477477,9.58315657104596,7.57772437508784,381.47221041432147,313.1500000000577,0.5785859987204491,-0.5785859987204491,0.0005786553409188026,38069.20195190376,0.01902931418430621,69.77167565759544,109000.0
0.2522836117154395,9.61649874739778,7.536481491905708,382.2703441037776,313.1500000006114,0.36802846931401023,-0.36802846931401023,0.00036807257667778213,24215.15583396348,0.019991138078751358,69.78799014506575,69333.0001831054
0.22196212876984042,9.58107884050629,7.569576786402832,382.3227951660495,313.15000000033,0.32379583414630636,-0.32379583414630636,0.000323834640330706,21304.78274372595,0.02035218551219299,68.857190289387,61000.0
0.6088784793549071,9.444771715212664,7.704378231328965,382.9424493143539,313.14999999974225,0.8882250148217411,-0.8882250148217411,0.0008883314665424819,58442.50905269352,0.018443258503426315,68.85986101328933,167332.99255371
0.021832340534738405,9.651162323245646,7.465319102151803,380.19574542467325,313.14999998874583,0.03184877057176784,-0.03184877057176784,3.185258757351207e-05,2095.5524010222252,0.04788903832705843,69.2869383144436,6000.0
0.4111757467375733,9.664254242618895,7.571517735342831,380.23846735642303,313.1500000001748,0.599818512434961,-0.599818512434961,0.000599890399301144,39466.236885918566,0.018969804485927826,68.92542551780241,113000.0
0.09460680898386642,9.601484405153464,7.547522712819338,381.9644416498377,313.14999999999276,0.1380113391443273,-0.1380113391443273,0.00013802787948521896,9080.72707109631,0.024396059002487917,68.82081183935765,26000.0
0.1164391495186048,9.602476573548206,7.546388341806981,382.6449785696934,313.1499999978839,0.16986010971609514,-0.16986010971609514,0.000169880467058731,11176.279472118533,0.023074578915480825,68.7286137792247,32000.0
0.04366468106947681,9.623206856568093,7.540232595034598,381.9174159821692,313.1500000033668,0.06369754114353568,-0.06369754114353568,6.370517514702414e-05,4191.1048020444505,0.03261860176608759,68.73379190466733,12000.0
0.2947365972189685,9.682795729957325,7.5517573341930975,380.5388979522665,313.14999999891376,0.4299584027188659,-0.4299584027188659,0.00043000993224241295,28289.95741380004,0.019610452103038366,65.28827313454161,81000.0
0.2959482927849163,9.671176860912809,7.564092981576965,380.4995831479778,313.1499999988607,0.4317260104575459,-0.4317260104575459,0.00043177775182480624,28406.26063600793,0.019601189664058508,69.14841293029974,81333.0001831054
0.0400259576470204,9.601975119364289,7.537848611239972,382.40969903840295,313.1499999945015,0.058389412714907704,-0.058389412714907704,5.839641055143879e-05,3841.846068540746,0.034006823271630404,68.83187688949903,11000.0
0.3141419098971983,9.831285904747398,7.2386383152413485,382.94945468403125,313.1500000002513,0.4582666526006858,-0.4582666526006858,0.000458321574802733,30152.55430352645,0.01947070511851027,68.08828255099598,86333.0001831054
0.018193617112282002,9.584434942155148,7.560340493326938,380.8163804713217,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,66.90984860997219,5000.0
0.021832340534738405,9.584514873558822,7.560250098480621,378.36135906563135,313.14999998874583,0.03184877057176784,-0.03184877057176784,3.185258757351207e-05,2095.5524010222252,0.04788903832705843,66.58305036914152,6000.0
0.0145548936898256,9.584515238000956,7.560249455016979,378.833759374216,313.1500000033668,0.021232513714511892,-0.021232513714511892,2.1235058382341377e-05,1397.0349340148166,0.06315947488802927,67.72289669019545,4000.0
0.021832340534738405,9.583870523470479,7.560998182722577,377.78399063557686,313.14999998874583,0.03184877057176784,-0.03184877057176784,3.185258757351207e-05,2095.5524010222252,0.04788903832705843,69.2556058753488,6000.0
0.025471063957194808,9.673389263202285,7.459934498980253,382.5564424783273,313.1499999894357,0.037156899000395816,-0.037156899000395816,3.716135216909742e-05,2444.811134525929,0.04352605645249534,66.78911353316016,7000.0
0.3202076611761632,9.652467169892574,7.463848884141909,381.9754703652937,313.1499999993793,0.46711530171926163,-0.46711530171926163,0.0004671712844115103,30734.768548325967,0.01943049746343097,68.68261933741326,88000.0
0.0145548936898256,9.721751583810896,7.378917124462656,382.86316071347903,313.1500000033668,0.021232513714511892,-0.021232513714511892,2.1235058382341377e-05,1397.0349340148166,0.06315947488802927,67.73250105853367,4000.0
0.380854263791972,9.836883541961555,7.232580318691828,382.93478884536717,313.1499999999761,0.555585877267254,-0.555585877267254,0.0005556524629540646,36555.86379568084,0.019098910321077113,68.73184896869844,104666.99981689401
0.025471063957194808,9.717259703985617,7.383973196455693,380.14283255194294,313.1499999894357,0.037156899000395816,-0.037156899000395816,3.716135216909742e-05,2444.811134525929,0.04352605645249534,68.33572824069017,7000.0
0.0145548936898256,9.717358983543527,7.383830875425711,380.6410297901827,313.1500000033668,0.021232513714511892,-0.021232513714511892,2.1235058382341377e-05,1397.0349340148166,0.06315947488802927,68.61249122867679,4000.0
0.018193617112282002,9.716584656923246,7.384626910700505,380.57116602117816,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,69.17133490406451,5000.0
0.018193617112282002,9.716584906974177,7.384626449257011,381.82534014315826,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,64.40175785835737,5000.0
0.021832340534738405,9.715526193879931,7.385824365749436,380.43811753543457,313.14999998874583,0.03184877057176784,-0.03184877057176784,3.185258757351207e-05,2095.5524010222252,0.04788903832705843,69.83563604947915,6000.0
0.036387234224564004,9.689816649131178,7.419879723950684,380.66018919126856,313.1499999945942,0.05308128428627973,-0.05308128428627973,5.3087645955853445e-05,3492.587335037041,0.035672689078281763,67.25367486105262,10000.0
0.29230956936245994,9.741179819499731,7.355224083160302,382.84780838873456,313.1500000011106,0.42641788202891795,-0.42641788202891795,0.00042646898722922095,28057.001902504224,0.019629235727989976,68.32221041432149,80333.0001831054
0.025471063957194808,9.58387068592367,7.560997848069919,379.33819451646855,313.1499999894357,0.037156899000395816,-0.037156899000395816,3.716135216909742e-05,2444.811134525929,0.04352605645249534,69.1203441037776,7000.0
0.32384638459861964,9.55042052244991,7.596986518907012,382.47812348621466,313.14999999931405,0.4724234301478896,-0.4724234301478896,0.0004724800490070957,31084.027281829673,0.019407100471764516,69.17279516604953,89000.0
0.5664291860985068,9.615529796798413,7.5367676128356225,382.7683760107524,313.14999999987396,0.8263004676250891,-0.8263004676250891,0.0008263994978315794,54368.06186900259,0.01852532690262596,69.79244931435392,155667.007446289
0.3177806333196547,9.615883108495991,7.536552614788015,382.36796041153167,313.1500000001748,0.46357478102931376,-0.46357478102931376,0.00046363033939831835,30501.81303703016,0.01944640113365983,67.04574542467327,87333.0001831054
0.0291097873796512,9.58349739702414,7.5614703772508625,380.15525028921365,313.1500000033668,0.042465027429023784,-0.042465027429023784,4.247011676468275e-05,2794.069868029633,0.04025382004657302,67.08846735642305,8000.0
0.018193617112282002,9.583497805427275,7.561469992780533,374.86853705218505,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,68.8144416498377,5000.0
0.018193617112282002,9.583529081779423,7.561426343830471,380.6863840675691,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,69.49497856969344,5000.0
0.1698083052895026,9.61395853092515,7.617407176036946,378.09374076594634,313.14999999764177,0.24771442840683414,-0.24771442840683414,0.0002477441164101173,16298.85725246617,0.02127482086009013,68.76741598216921,46666.9998168945
0.29837532064142486,9.821412178825403,7.249203480338822,382.8151166291104,313.1500000001573,0.4352665311474938,-0.4352665311474938,0.00043531869683799824,28639.216147303745,0.019582863238429567,67.38889795226652,82000.0
0.3796389315014122,9.821701600393292,7.248875847036882,382.8573462465178,313.14999999994797,0.5538129643159873,-0.5538129643159873,0.0005538793375232672,36439.21150659298,0.019104514954573344,67.3495831479778,104333.000183105
0.2559223351378959,9.823687127509572,7.246724821177951,382.6242874589504,313.1499999995425,0.37333659774263817,-0.37333659774263817,0.00037338134127336747,24564.414567467185,0.01995356008738523,69.25969903840297,70333.0001831054
0.26198808641686083,9.595464738140532,7.550550094410734,382.5439055555271,313.15000000093,0.3821852468612141,-0.3821852468612141,0.0003822310508821448,25146.628812266703,0.019893237965278567,69.79945468403128,72000.0
0.1443372413323078,9.595632335791143,7.550213392317699,382.4018510755511,313.1499999990899,0.21055752940643832,-0.21055752940643832,0.0002105827642410199,13854.04611794024,0.02196775427354952,67.6663804713217,39666.9998168945
0.3578065909666751,9.611703752882091,7.541519563255159,382.6933563593821,313.15000000063145,0.5219641937442214,-0.5219641937442214,0.0005220267499497571,34343.6591055709,0.019211682421010002,65.21135906563137,98333.0001831054
0.5579363514405176,9.79653020595436,7.2846254434097855,382.96981625553565,313.14999999998344,0.8139112168209495,-0.8139112168209495,0.0008140087622042871,53552.88678364166,0.01854324550505588,65.68375937421604,153332.99255371
0.40996405117162327,9.628483075508937,7.545476832790508,382.9122146216179,313.15000000021683,0.5980509046962778,-0.5980509046962778,0.0005981225797187475,39349.93366371047,0.01897459742599297,64.63399063557688,112666.99981689401
0.9824553240632283,9.690931956779844,7.484219786184062,382.43757873479797,313.15000000004517,1.4331946757295528,-1.4331946757295528,0.0014333664408080432,94299.85804600012,0.018026851274493244,69.40644247832734,270000.0
0.1103733982396399,9.701405037606493,7.481175248254808,382.44994404329975,313.15000000028357,0.16101146059751928,-0.16101146059751928,0.00016103075744995372,10594.065227319019,0.023389283380882055,68.82547036529371,30333.0001831054
0.4960780532587587,9.678586562754639,7.556097775355562,380.50824210582806,313.15000000092033,0.7236730335342739,-0.7236730335342739,0.0007237597640793362,47615.48831407869,0.01869226567044953,69.71316071347906,136332.99255371
0.1977027603785935,9.607962759286384,7.530804369928271,382.70671763933086,313.1500000016455,0.2884065428845906,-0.2884065428845906,0.00028844110774400194,18976.274831407918,0.020720797640544637,69.78478884536719,54333.000183105396
0.018193617112282002,9.719798531075195,7.381103885753268,382.72920357673894,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,66.99283255194297,5000.0
0.33112383144353247,9.62948008293291,7.524522843195483,382.57593685697657,313.15000000036713,0.4830396870051456,-0.4830396870051456,0.0004830975781982664,31782.54474883708,0.019361849147222807,67.49102979018272,91000.0
0.0400259576470204,9.58390852904958,7.560952836602279,380.5902665298924,313.1499999945015,0.058389412714907704,-0.058389412714907704,5.839641055143879e-05,3841.846068540746,0.034006823271630404,67.42116602117818,11000.0
0.0291097873796512,9.674004253124656,7.45912612840159,382.6423536546855,313.1500000033668,0.042465027429023784,-0.042465027429023784,4.247011676468275e-05,2794.069868029633,0.04025382004657302,68.67534014315828,8000.0
0.025471063957194808,9.583655253098229,7.561261973480905,380.0134270005764,313.1499999894357,0.037156899000395816,-0.037156899000395816,3.716135216909742e-05,2444.811134525929,0.04352605645249534,67.2881175354346,7000.0
0.018193617112282002,9.583655326045355,7.561261868095237,379.4319406046596,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,67.51018919126858,5000.0
0.025471063957194808,9.583615192039023,7.561313283469075,378.1064464641982,313.1499999894357,0.037156899000395816,-0.037156899000395816,3.716135216909742e-05,2444.811134525929,0.04352605645249534,69.69780838873459,7000.0
0.018193617112282002,9.583517062826276,7.561442803917482,378.6927315432137,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,66.18819451646857,5000.0
0.018193617112282002,9.583498251277454,7.561469170009489,376.9753876182272,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,69.32812348621468,5000.0
0.0072774468449128,9.583496140437914,7.561472623004185,371.67942748852255,313.1499999595038,0.010616256857255946,-0.010616256857255946,1.0617529191170688e-05,698.5174670074083,0.10897078457094178,69.6183760107524,2000.0
0.032748510802107604,9.58254347095788,7.562677254834833,379.7508756427563,313.15000000227883,0.04777315585765176,-0.04777315585765176,4.77788813602681e-05,3143.328601533338,0.0377087472864112,69.21796041153169,9000.0
0.018193617112282002,9.652726458626,7.463531004550414,380.86983918237405,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,67.00525028921368,5000.0
0.018193617112282002,9.652265482563,7.464052811507685,377.72166976339946,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,61.71853705218507,5000.0
0.0145548936898256,9.65198433681933,7.4643721190551675,376.2457848114435,313.1500000033668,0.021232513714511892,-0.021232513714511892,2.1235058382341377e-05,1397.0349340148166,0.06315947488802927,67.53638406756914,4000.0
0.021832340534738405,9.651633799260765,7.464771997273685,379.91408734162843,313.14999998874583,0.03184877057176784,-0.03184877057176784,3.185258757351207e-05,2095.5524010222252,0.04788903832705843,64.94374076594636,6000.0
0.018193617112282002,9.651634147579088,7.464771386945326,380.37740586154985,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,69.6651166291104,5000.0
0.018193617112282002,9.65136168642224,7.465086131396895,380.23435867072834,313.15000000140844,0.026540642143139864,-0.026540642143139864,2.6543822977926722e-05,1746.2936675185206,0.05399721295144677,69.70734624651783,5000.0
0.916958302459013,9.795554920823095,7.285642583969435,383.00361513068134,313.15000000015607,1.3376483640142494,-1.3376483640142494,0.001337808678087507,88013.20084293344,0.01807532885087728,69.47428745895041,252000.0
0.6064551437455271,9.690396391268022,7.464067542988228,382.89957918194256,313.14999999951937,0.8846898803399967,-0.8846898803399967,0.0008847959083830181,58209.90793754333,0.018447634389446504,69.39390555552711,166667.007446289
0.24986022058354337,9.653667176064058,7.4625596108538215,382.8949201871743,313.14999999819844,0.36449325383664954,-0.36449325383664954,0.00036453693751299486,23982.549389547657,0.020016772239358636,69.25185107555114,68666.9998168945
0.11280042609614843,9.615359192013587,7.543548977099619,382.26163932974583,313.1500000002211,0.16455198128746718,-0.16455198128746718,0.0001645717024631457,10827.02073861483,0.023259301938395795,69.54335635938213,31000.0
0.021832340534738405,9.59038521607937,7.5538670653771165,380.8323475407457,313.14999998874583,0.03184877057176784,-0.03184877057176784,3.185258757351207e-05,2095.5524010222252,0.04788903832705843,69.81981625553567,6000.0
0.246221497161087,9.64049772975736,7.597051239687574,380.1024181861426,313.1500000008597,0.35918512540802155,-0.35918512540802155,0.0003592281729174095,23633.290656043955,0.02005620958757066,69.76221462161794,67666.9998168945
0.2741159522501779,9.645271736906741,7.504391022648093,382.06130940884015,313.14999999966636,0.39987723988577806,-0.39987723988577806,0.0003999251642512942,26310.708234985705,0.01978063488356116,69.28757873479799,75333.0001831054
0.2850321225175471,9.645463105106815,7.504172570518775,382.5002530240026,313.1499999999331,0.41580162517166197,-0.41580162517166197,0.0004158514580380502,27358.484435496815,0.019687476074141435,69.29994404329977,78333.0001831054
0.3299121358775842,9.645373936853865,7.504269969444915,382.60281562088727,313.1500000004201,0.481272079266465,-0.481272079266465,0.0004813297586158725,31666.241526629154,0.01936924497065131,67.35824210582808,90666.9998168945
0.2110459585024712,9.663742230655615,7.5005956350081755,382.1812388805464,313.1499999988293,0.30787144886042245,-0.30787144886042245,0.00030790834654394997,20257.00654321484,0.02050756587290383,69.55671763933088,58000.0
0.6865070590395679,9.66386169176069,7.5005606855588765,382.9010550567266,313.14999999950305,1.0014687057698122,-1.0014687057698122,0.0010015887294858956,65893.60007462482,0.01831942796701655,69.57920357673896,188667.007446289
0.2013414838010499,9.657716714748988,7.503789717119155,382.4602095957081,313.14999999832884,0.2937146713132186,-0.2937146713132186,0.00029374987233958733,19325.53356491162,0.02065984608497622,69.42593685697659,55333.000183105396
0.3032257396298291,9.657698440296413,7.503809946444775,382.5119172105102,313.1500000000216,0.44234226731480186,-0.44234226731480186,0.000442395281015977,29104.77810301534,0.019547116860871506,67.44026652989243,83333.0001831054
1.5137089437418627,9.643395739005387,7.511057940622568,382.860810580562,313.1500000001565,2.208181426309237,-2.208181426309237,0.0022084460717635033,145291.63313754095,0.01778865856745246,69.49235365468553,416000.0
0.23530532689371778,9.682877119444056,7.428834941989228,382.56940252468075,313.15000000059194,0.34326074012213764,-0.34326074012213764,0.0003433018791306535,22585.514455532844,0.020181839865306833,66.86342700057645,64666.9998168945
0.3857046827803785,9.604520888829889,7.541583391382433,382.7692417874639,313.150000000884,0.5626616134345652,-0.5626616134345652,0.0005627290471320466,37021.42575139264,0.01907689387239648,66.28194060465961,106000.0
0.6695251097319778,9.59342203339601,7.570749437654051,382.04097917984393,313.1500000005062,0.9766956308675471,-0.9766956308675471,0.0009768126855877034,64263.60696468157,0.018344063241701816,64.95644646419822,184000.0
0.2522836117154395,9.595497534819389,7.550693488459318,381.7282279714346,313.1500000006114,0.36802846931401023,-0.36802846931401023,0.00036807257667778213,24215.15583396348,0.019991138078751358,65.54273154321373,69333.0001831054
1.2856810914543142,9.593899827274397,7.565715820068231,381.51237821248327,313.15000000027777,1.875536983542161,-1.875536983542161,0.00187576176232668,123404.63881364815,0.01786678428309685,63.82538761822724,353333.0078125
0.0400259576470204,9.586103318662307,7.558474399102217,380.99125510664675,313.1499999945015,0.058389412714907704,-0.058389412714907704,5.839641055143879e-05,3841.846068540746,0.034006823271630404,58.52942748852257,11000.0
0.025471063957194808,9.585205334405368,7.559476222381448,381.5311711229103,313.1499999894357,0.037156899000395816,-0.037156899000395816,3.716135216909742e-05,2444.811134525929,0.04352605645249534,66.60087564275631,7000.0
0.0291097873796512,9.585190260935736,7.55949826597268,379.1809987356027,313.1500000033668,0.042465027429023784,-0.042465027429023784,4.247011676468275e-05,2794.069868029633,0.04025382004657302,67.71983918237407,8000.0
0.3044410719203894,9.381971044674964,7.770563463181007,382.41685722909034,313.1499999992421,0.4441151802660691,-0.4441151802660691,0.000444168406446775,29221.43039210322,0.019538338620354347,64.57166976339948,83666.9998168945
0.29230956936245994,9.615136300105767,7.615687658113261,378.3566657300698,313.1500000011106,0.42641788202891795,-0.42641788202891795,0.00042646898722922095,28057.001902504224,0.019629235727989976,63.09578481144354,80333.0001831054
1.6616848807353704,9.27292337512412,7.881684081741586,382.36028785529413,313.1500000001002,2.4240470436464974,-2.4240470436464974,0.0024243375600974493,159494.9353243522,0.017749431865213827,66.76408734162845,456666.9921875
0.39055510176878133,9.325282131820819,7.829023364522891,382.34830038011813,313.14999999913493,0.5697373496018712,-0.5697373496018712,0.0005698056313100232,37486.9877071041,0.01905542428125404,67.22740586154987,107333.000183105
0.5215491172159534,9.254560504581114,7.901438881934097,381.8612732290399,313.15000000035946,0.7608299325346697,-0.7608299325346697,0.0007609211162484335,50060.29944860462,0.0186266233986341,67.08435867072836,143332.99255371
0.0994572279722707,8.854603239276168,8.307222864302405,381.8840144527496,313.1499999995869,0.14508707531163537,-0.14508707531163537,0.0001451044636631977,9546.289026807906,0.024052341018385676,69.85361513068136,27333.0001831054
0.41966488914843253,9.159526115695888,7.996542436983103,382.23377597074347,313.1499999994285,0.612202377030895,-0.612202377030895,0.0006122757480747059,40281.05757513373,0.01893700134430265,69.74957918194258,115333.000183105
0.3675110656680965,9.15545690670279,8.002339952869862,382.0116163623135,313.14999999979557,0.5361209712914253,-0.5361209712914253,0.0005361852241541199,35275.13208387412,0.019162474499489535,69.74492018717433,101000.0
0.4851618829913894,9.178637787958435,7.979612218336789,381.85196384557804,313.14999999947594,0.7077486482483899,-0.7077486482483899,0.00070783347029258,46567.71211356757,0.01872250800821431,69.11163932974586,133332.99255371
0.3929821296252913,9.207793525205291,7.949272236281297,381.9062947360861,313.1500000001177,0.5732778702918211,-0.5732778702918211,0.0005733465763232172,37719.94321840005,0.019044880378557966,67.6823475407457,108000.0
0.3517444764123226,9.206940322945048,7.950183719214369,381.9013537125295,313.14999999969547,0.5131208498382328,-0.5131208498382328,0.0005131823461893845,33761.79392765138,0.019243799072711194,66.95241818614261,96666.9998168945
